"kingdom","kingdomKey","phylum","phylumKey","class","classKey","order","orderKey","family","familyKey","genus","genusKey","species","speciesKey"
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Hypena",1798514,"Hypena eductalis",9353360
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Hylogomphus",4798968,"Hylogomphus abbreviatus",4302573
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Calliphoridae",3335,"Protophormia",1504846,"Protophormia terraenovae",1504847
"Animalia",1,"Chordata",44,"Reptilia",358,"Squamata",715,"Natricidae",5789707,"Storeria",9213370,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Hesperiidae",6953,"Polites",1943941,"Polites themistocles",1943960
"Animalia",1,"Chordata",44,"Mammalia",359,"Soricomorpha",803,"Talpidae",9469,"Parascalops",2436160,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Sphingidae",8868,"Lapara",1862914,"Lapara bombycoides",1862917
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Ptychopariida",9583276,"Asaphiscidae",3266972,"Asaphiscus",4634922,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Epeolus",1341852,"Epeolus canadensis",1341921
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Amara",1035151,"Amara lunicollis",1035167
"Animalia",1,"Chordata",44,"Mammalia",359,"Carnivora",732,"Procyonidae",5311,"Procyon",2433592,"Procyon lotor",5218786
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Aphididae",3042,"Aphis",2049562,"Aphis nerii",2072196
"Animalia",1,"Arthropoda",54,"Hexanauplia",9421786,"Cyclopoida",687,"Cyclopidae",4988,"Thermocyclops",2117024,"Thermocyclops crassus",2117025
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Drepanidae",7294,"Habrosyne",1952029,"Habrosyne scripta",1952032
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Calcariidae",6101141,"Calcarius",2491676,"Calcarius lapponicus",2491678
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Salticidae",5644,"Pelegrina",2174260,"Pelegrina flaviceps",2174346
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Cecidomyiidae",3338,"Contarinia",1600513,"Contarinia verrucicola",5082337
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Chlaenius",4988973,"Chlaenius pennsylvanicus",7714727
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Atheriniformes",496,"Atherinopsidae",2957,"Labidesthes",2412270,"Labidesthes sicculus",2412271
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Notodontidae",7016,"Gluphisia",1827111,"Gluphisia septentrionis",1827113
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion louisella",8407944
"Animalia",1,"Nematoda",5967481,"Secernentea",250,"Tylenchida",972,"Criconematidae",2552,"Mesocriconema",2284057,"Mesocriconema xenoplax",2284059
"Animalia",1,"Brachiopoda",110,"",NULL,"",NULL,"Paterinidae",3252015,"Paterina",4864078,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Meloidae",4742,"Lytta",1046543,"Lytta vulnerata",1046551
"Animalia",1,"Arthropoda",54,"Malacostraca",229,"Isopoda",643,"Porcellionidae",8899,"Porcellionides",2209785,"Porcellionides pruinosus",2211355
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Hydrophilidae",7830,"Hydrophilus",7418328,"Hydrophilus ovatus",4988133
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Pentatomidae",9650,"Perillus",2079146,"Perillus circumcinctus",2079148
"Animalia",1,"Arthropoda",54,"Insecta",216,"Plecoptera",787,"Leuctridae",2998,"Leuctra",10278948,"Leuctra ferruginea",8387612
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tachinidae",6918,"Pararchytas",1461857,"Pararchytas decisus",1461858
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Therevidae",3517,"Thereva",1462962,"Thereva frontalis",1565318
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Notiobia",8045257,"Notiobia sayi",8198300
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"",NULL,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Bombycidae",8832,"Olceclostera",1868532,"Olceclostera angelica",1868535
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Harpalus",1035821,"Harpalus herbivagus",4988604
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Andrenidae",7901,"Andrena",1345710,"Andrena brevipalpis",1357883
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cucujidae",7820,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Cicadellidae",9647,"Draeculacephala",2033552,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Halictidae",7908,"Lasioglossum",1353501,"Lasioglossum paradmirandum",1354450
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Mycetophagidae",7839,"Mycetophagus",10813730,"Mycetophagus punctatus",1045488
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus sayi",6003959
"Animalia",1,"Arthropoda",54,"Insecta",216,"Zygentoma",1004,"Lepismatidae",6993,"Ctenolepisma",1421092,"Ctenolepisma lineata",1421095
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Anthophylax",1105692,"Anthophylax attenuatus",1105707
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Cenopis",1747195,"Cenopis pettitana",1747196
"Animalia",1,"Brachiopoda",110,"Rhynchonellata",210,"",NULL,"Dalmanellidae",3251957,"Orthis",4870496,"Orthis testudinaria",4870508
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Crabronidae",7906,"Ectemnius",4298242,"Ectemnius dives",4494959
"Animalia",1,"Arthropoda",54,"Malacostraca",229,"Isopoda",643,"Asellidae",4574,"Caecidotea",2205781,"Caecidotea communis",2205843
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Asilidae",7275,"Laphria",1611606,"Laphria sacrator",1660739
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Megachilidae",7911,"Megachile",1335011,"Megachile campanulae",1335960
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Brachys",3260850,"Brachys ovatus",6004193
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Stylommatophora",1456,"Agriolimacidae",4567719,"Deroceras",5190776,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Cymindis",1035370,"Cymindis neglecta",4988269
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Rhagionidae",5587,"Rhagio",1487291,"Rhagio cinctus",1566638
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Chrysididae",7903,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Trichoptera",1003,"Polycentropodidae",4400,"Holocentropus",1437574,"Holocentropus interruptus",1437588
"Animalia",1,"Arthropoda",54,"Insecta",216,"Neuroptera",1501,"Myrmeleontidae",5471,"Dendroleon",2101367,"Dendroleon obsoletus",2101372
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Agromyzidae",3329,"Liriomyza",1553283,"Liriomyza philadelphivora",1553710
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Olethreutes",1742061,"Olethreutes fasciatana",1742335
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Mythimna",1767644,"Mythimna unipuncta",5772169
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus arcuatus",6004030
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Chrysobothris",4990909,"Chrysobothris orono",6003043
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Poecilonota",3260817,"Poecilonota cyanipes",6004169
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Cnephasia",1739060,"Cnephasia stephensiana",1739272
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Leucania",1778695,"Leucania multilinea",5111397
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Salticidae",5644,"Tutelina",2168085,"Tutelina harti",2168101
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Cossonus",1195552,"Cossonus platalea",1195672
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Diprionidae",7907,"Diprion",1249741,"Diprion similis",5023193
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Chrysobothris",4990909,"Chrysobothris rotundicollis",6003097
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Agnostida",9538015,"Metagnostidae",4639519,"Geragnostus",4639435,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Chrysobothris",4990909,"Chrysobothris dentipes",6003075
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Orgyia",1819865,"Orgyia leucostigma",5925317
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Agonum",4988386,"Agonum excavatum",4988469
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Omophron",1037679,"Omophron tessellatum",7860073
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus otiosus",6004118
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Lycaenidae",5473,"Satyrium",1927718,"Satyrium caryaevorus",5714750
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Brachinus",1035293,"",NULL
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Perciformes",587,"Centrarchidae",8513,"Lepomis",2394482,"Lepomis gulosus",2394507
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Nigetia",1760260,"Nigetia formosalis",1760261
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Dicerca",7974115,"Dicerca dumolini",6003523
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Eucopina",9905626,"Eucopina gloriola",9894912
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Staphylinidae",7854,"Ocypus",3262246,"Ocypus olens",5746121
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Tenebrionidae",7857,"",NULL,"",NULL
"Animalia",1,"Annelida",42,"Clitellata",255,"Rhynchobdellida",1078,"Glossiphoniidae",3575,"Placobdella",2307920,"Placobdella ornata",2307929
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Culicidae",3346,"Wyeomyia",1649116,"Wyeomyia smithii",1649285
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Anthaxia",4407229,"Anthaxia viridifrons",6003621
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Lascoria",1761829,"Lascoria ambigualis",1761838
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus putillus",6004100
"Animalia",1,"Mollusca",52,"Bivalvia",137,"Sphaeriida",10495862,"Sphaeriidae",3247675,"Musculium",2286716,"Musculium transversum",2286719
"Animalia",1,"Arthropoda",54,"Diplopoda",361,"Polydesmida",1247,"Polydesmidae",4031,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Chrysobothris",4990909,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus masculinus",6003958
"Animalia",1,"Chordata",44,"Aves",212,"Anseriformes",1108,"Anatidae",2986,"Tadorna",2498006,"Tadorna tadorna",2498009
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Syndemis",1744165,"Syndemis afflictana",5104157
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Elaphropus",7985995,"Elaphropus anceps",9769758
"Animalia",1,"Chordata",44,"Aves",212,"Piciformes",724,"Picidae",9333,"Sphyrapicus",2478596,"Sphyrapicus varius",2478605
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tabanidae",6919,"Hybomitra",1500153,"Hybomitra sodalis",1500189
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Dicerca",7974115,"Dicerca asperata",6003527
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Iodopepla",1765960,"Iodopepla ualbum",1765962
"Animalia",1,"Brachiopoda",110,"",NULL,"",NULL,"Strophomenidae",3252418,"Dactylogonia",4866513,"Leptaena incrassata",9276592
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Anobiidae",7770,"Dorcatoma",1095460,"Dorcatoma pallicornis",1095462
"Animalia",1,"Arthropoda",54,"Chilopoda",360,"Lithobiomorpha",807,"Lithobiidae",5540,"Bothropolys",2230829,"Bothropolys multidentatus",2230848
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Macrochilo",3257798,"Macrochilo orciferalis",9480768
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Nemoria",1981142,"Nemoria mimosaria",1981202
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Phragmatobia",1803951,"Phragmatobia lineata",1804023
"Animalia",1,"Chordata",44,"Amphibia",131,"Anura",952,"Bufonidae",6727,"Anaxyrus",2422857,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Cicadellidae",9647,"Gyponana",2025393,"Gyponana octolineata",9174443
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Hylobius",1237612,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Culicidae",3346,"Coquillettidia",1648785,"Coquillettidia perturbans",1648878
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Aethalura",1990136,"Aethalura intertexta",1990155
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Mycterophora",5108406,"Mycterophora inexplicata",5108410
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus osburni",6004059
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Semiothisa",1958577,"Semiothisa bicolorata",1959017
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Miridae",4319,"Lopidea",2010344,"Lopidea media",2010432
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Carabus",1036775,"Carabus granulatus",1036789
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Tetrigidae",3040,"Tettigidea",1680702,"Tettigidea lateralis",1680706
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Chrysobothris",4990909,"Chrysobothris verdigripennis",6003030
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Buprestis",1049529,"Buprestis fasciata",6003706
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Sonia",1743656,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Plusia",1772155,"Plusia magnimacula",9539128
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Agnostida",9538015,"Anomocaridae",3267147,"Anomocare",4635288,"",NULL
"Animalia",1,"Brachiopoda",110,"Rhynchonellata",210,"",NULL,"Orthidiellidae",4870382,"Orthidium",4870383,"Orthidium lamellosum",8447800
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Philodes",4747855,"Philodes rectangulus",7780292
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Glyphipterigidae",3554,"Diploschizia",9145617,"Diploschizia impigritella",1829612
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Laridae",9316,"Chroicocephalus",4848452,"Chroicocephalus philadelphia",6065818
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Perciformes",587,"Percidae",4481,"Perca",2334781,"Perca flavescens",2382004
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus politus",4432658
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus carpini",6003997
"Animalia",1,"Arthropoda",54,"Malacostraca",229,"Decapoda",637,"Cambaridae",4479,"Cambarus",2227317,"Cambarus bartonii",2227381
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Corduliidae",7009,"Neurocordulia",1429664,"Neurocordulia yamaskanensis",1429668
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Agromyzidae",3329,"Liriomyza",1553283,"Liriomyza arctii",1553623
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus granulatus",6004047
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Phacopida",9513947,"",NULL,"Metapliomerops",4633580,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Poecilus",7927877,"Poecilus lucublandus",7784037
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Andrenidae",7901,"Andrena",1345710,"Andrena pruni",1357915
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Tenthredinidae",7918,"Taxonus",4405080,"Taxonus terminalis",10392676
"Animalia",1,"Arthropoda",54,"Insecta",216,"Neuroptera",1501,"Mantispidae",5470,"Dicromantispa",2107975,"Dicromantispa interrupta",2107995
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Andrenidae",7901,"Andrena",1345710,"Andrena miranda",1357713
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Planorbidae",2851,"Helisoma",5189721,"Helisoma anceps",5189722
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Agnostida",9538015,"Eodiscidae",3266643,"Pagetides",4639357,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Epinotia",1745549,"Epinotia corylana",1745734
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Eulophidae",5505,"Melittobia",1383189,"Melittobia megachilis",1383207
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Agnostida",9538015,"Solenopleuridae",3266944,"Solenopleurella",4634308,"",NULL
"Animalia",1,"Mollusca",52,"Cephalopoda",136,"",NULL,"Tarphyceratidae",4624658,"Tarphyceras",4624667,"Tarphyceras multicameratum",8566579
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Halictidae",7908,"Halictus",1347978,"Halictus parallelus",1353240
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Calliphoridae",3335,"Lucilia",1502875,"Lucilia coeruleiviridis",5064069
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Ennomos",1957829,"Ennomos subsignaria",1957870
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Formicidae",4342,"Dolichoderus",1314182,"Dolichoderus plagiatus",5034986
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Coenagrionidae",8577,"Argia",1422607,"Argia apicalis",5051376
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Chrysobothris",4990909,"Chrysobothris trinervia",6003134
"Animalia",1,"Mollusca",52,"Bivalvia",137,"Solemyida",9261825,"Ctenodontidae",3238256,"Ctenodonta",8040673,"Ctenodonta peracuta",8500253
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Euxoa",1772926,"Euxoa messoria",1773728
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Nomada",1343230,"Nomada mendica",1343235
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Heliozelidae",6952,"Antispila",1861290,"Antispila isabella",1861292
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Elmidae",7826,"Stenelmis",1033553,"Stenelmis quadrimaculata",1033565
"Animalia",1,"Chordata",44,"Mammalia",359,"Carnivora",732,"Mustelidae",5307,"Lontra",2433726,"Lontra canadensis",2433727
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Tenebrionidae",7857,"Tenebrio",1043835,"Tenebrio molitor",1045843
"Animalia",1,"Mollusca",52,"Cephalopoda",136,"",NULL,"Tarphyceratidae",4624658,"Centrotarphyceras",4624663,"Centrotarphyceras subundosum",4946731
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Crabronidae",7906,"Bembix",1338924,"Bembix americana",7625118
"Animalia",1,"Porifera",105,"Demospongiae",199,"Spongillida",8391193,"Spongillidae",3915,"Trochospongilla",2244828,"Trochospongilla pennsylvanica",2244843
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Notiophilus",7345172,"Notiophilus novemstriatus",1247507
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Cicindela",1034699,"Cicindela ancocisconensis",1034769
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Argyrotaenia",1747122,"Argyrotaenia repertana",1747124
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"",NULL
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Laridae",9316,"Pagophila",2481201,"Pagophila eburnea",2481202
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Dicerca",7974115,"Dicerca tuberculata",6003478
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Haliplidae",6984,"Haliplus",1044394,"Haliplus cribrarius",1044429
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Charadriidae",2480210,"Charadrius",2480277,"Charadrius vociferus",2480320
